date,maturity,yield
2025-09-29,7.0,3.875
2025-09-29,10.0,4.714
2025-09-29,15.0,5.066
2025-09-29,20.0,5.352
2025-09-30,0.25,2.643
2025-09-30,0.5,2.688
2025-09-30,0.75,2.729
2025-09-30,1.0,2.734
2025-09-30,1.5,2.778
2025-09-30,2.0,2.86
2025-09-30,2.5,2.912
2025-09-30,3.0,3.002
2025-09-30,4.0,3.147
2025-09-30,5.0,3.382
2025-09-30,7.0,3.88
2025-09-30,10.0,4.717
2025-09-30,15.0,5.073
2025-09-30,20.0,5.359
2025-10-01,0.25,2.644
2025-10-01,0.5,2.686
2025-10-01,0.75,2.726
2025-10-01,1.0,2.734
2025-10-01,1.5,2.78
2025-10-01,2.0,2.858
2025-10-01,2.5,2.922
2025-10-01,3.0,3.013
2025-10-01,4.0,3.166
2025-10-01,5.0,3.401
2025-10-01,7.0,3.902
2025-10-01,10.0,4.744
2025-10-01,15.0,5.089
2025-10-01,20.0,5.379
2025-10-02,0.25,2.639
2025-10-02,0.5,2.679
2025-10-02,0.75,2.719
2025-10-02,1.0,2.731
2025-10-02,1.5,2.764
2025-10-02,2.0,2.84
2025-10-02,2.5,2.89
2025-10-02,3.0,2.985
2025-10-02,4.0,3.14
2025-10-02,5.0,3.365
2025-10-02,7.0,3.892
2025-10-02,10.0,4.736
2025-10-02,15.0,5.078
2025-10-02,20.0,5.364
2025-10-10,0.25,2.637
2025-10-10,0.5,2.676
2025-10-10,0.75,2.719
2025-10-10,1.0,2.731
2025-10-10,1.5,2.762
2025-10-10,2.0,2.841
2025-10-10,2.5,2.893
2025-10-10,3.0,2.993
2025-10-10,4.0,3.14
2025-10-10,5.0,3.363
2025-10-10,7.0,3.887
2025-10-10,10.0,4.734
2025-10-10,15.0,5.078
2025-10-10,20.0,5.368
2025-10-13,0.25,2.634
2025-10-13,0.5,2.672
2025-10-13,0.75,2.715
2025-10-13,1.0,2.724
2025-10-13,1.5,2.744
2025-10-13,2.0,2.823
2025-10-13,2.5,2.866
2025-10-13,3.0,2.963
2025-10-13,4.0,3.102
2025-10-13,5.0,3.319
2025-10-13,7.0,3.846
2025-10-13,10.0,4.686
2025-10-13,15.0,5.032
2025-10-13,20.0,5.324
2025-10-14,0.25,2.627
2025-10-14,0.5,2.664
2025-10-14,0.75,2.707
2025-10-14,1.0,2.713
2025-10-14,1.5,2.729
2025-10-14,2.0,2.81
2025-10-14,2.5,2.845
2025-10-14,3.0,2.941
2025-10-14,4.0,3.077
2025-10-14,5.0,3.286
2025-10-14,7.0,3.804
2025-10-14,10.0,4.64
2025-10-14,15.0,4.994
2025-10-14,20.0,5.291
2025-10-15,0.25,2.625
2025-10-15,0.5,2.661
2025-10-15,0.75,2.703
2025-10-15,1.0,2.706
2025-10-15,1.5,2.706
2025-10-15,2.0,2.798
2025-10-15,2.5,2.828
2025-10-15,3.0,2.928
2025-10-15,4.0,3.063
2025-10-15,5.0,3.279
2025-10-15,7.0,3.802
2025-10-15,10.0,4.638
2025-10-15,15.0,4.989
2025-10-15,20.0,5.283
2025-10-16,0.25,2.634
2025-10-16,0.5,2.664
2025-10-16,0.75,2.708
2025-10-16,1.0,2.71
2025-10-16,1.5,2.729
2025-10-16,2.0,2.831
2025-10-16,2.5,2.872
2025-10-16,3.0,2.979
2025-10-16,4.0,3.11
2025-10-16,5.0,3.33
2025-10-16,7.0,3.851
2025-10-16,10.0,4.694
2025-10-16,15.0,5.042
2025-10-16,20.0,5.333
2025-10-17,0.25,2.637
2025-10-17,0.5,2.667
2025-10-17,0.75,2.712
2025-10-17,1.0,2.703
2025-10-17,1.5,2.698
2025-10-17,2.0,2.805
2025-10-17,2.5,2.829
2025-10-17,3.0,2.936
2025-10-17,4.0,3.067
2025-10-17,5.0,3.291
2025-10-17,7.0,3.816
2025-10-17,10.0,4.646
2025-10-17,15.0,5.002
2025-10-17,20.0,5.3
2025-10-20,0.25,2.645
2025-10-20,0.5,2.679
2025-10-20,0.75,2.719
2025-10-20,1.0,2.714
2025-10-20,1.5,2.711
2025-10-20,2.0,2.83
2025-10-20,2.5,2.863
2025-10-20,3.0,2.972
2025-10-20,4.0,3.099
2025-10-20,5.0,3.333
2025-10-20,7.0,3.838
2025-10-20,10.0,4.668
2025-10-20,15.0,5.02
2025-10-20,20.0,5.315
2025-10-21,0.25,2.652
2025-10-21,0.5,2.682
2025-10-21,0.75,2.723
2025-10-21,1.0,2.724
2025-10-21,1.5,2.738
2025-10-21,2.0,2.856
2025-10-21,2.5,2.891
2025-10-21,3.0,2.996
2025-10-21,4.0,3.117
2025-10-21,5.0,3.345
2025-10-21,7.0,3.854
2025-10-21,10.0,4.68
2025-10-21,15.0,5.038
2025-10-21,20.0,5.33
2025-10-22,0.25,2.655
2025-10-22,0.5,2.681
2025-10-22,0.75,2.722
2025-10-22,1.0,2.722
2025-10-22,1.5,2.724
2025-10-22,2.0,2.823
2025-10-22,2.5,2.849
2025-10-22,3.0,2.944
2025-10-22,4.0,3.065
2025-10-22,5.0,3.295
2025-10-22,7.0,3.807
2025-10-22,10.0,4.633
2025-10-22,15.0,4.997
2025-10-22,20.0,5.293
2025-10-23,0.25,2.662
2025-10-23,0.5,2.692
2025-10-23,0.75,2.736
2025-10-23,1.0,2.739
2025-10-23,1.5,2.756
2025-10-23,2.0,2.852
2025-10-23,2.5,2.894
2025-10-23,3.0,2.987
2025-10-23,4.0,3.11
2025-10-23,5.0,3.343
2025-10-23,7.0,3.856
2025-10-23,10.0,4.684
2025-10-23,15.0,5.048
2025-10-23,20.0,5.345
2025-10-24,0.25,2.664
2025-10-24,0.5,2.697
2025-10-24,0.75,2.739
2025-10-24,1.0,2.741
2025-10-24,1.5,2.752
2025-10-24,2.0,2.84
2025-10-24,2.5,2.878
2025-10-24,3.0,2.969
2025-10-24,4.0,3.093
2025-10-24,5.0,3.333
2025-10-24,7.0,3.851
2025-10-24,10.0,4.682
2025-10-24,15.0,5.049
2025-10-24,20.0,5.35
2025-10-27,0.25,2.674
2025-10-27,0.5,2.709
2025-10-27,0.75,2.751
2025-10-27,1.0,2.754
2025-10-27,1.5,2.782
2025-10-27,2.0,2.876
2025-10-27,2.5,2.91
2025-10-27,3.0,3.005
2025-10-27,4.0,3.133
2025-10-27,5.0,3.377
2025-10-27,7.0,3.896
2025-10-27,10.0,4.732
2025-10-27,15.0,5.099
2025-10-27,20.0,5.403
2025-10-28,0.25,2.68
2025-10-28,0.5,2.714
2025-10-28,0.75,2.755
2025-10-28,1.0,2.76
2025-10-28,1.5,2.799
2025-10-28,2.0,2.897
2025-10-28,2.5,2.934
2025-10-28,3.0,3.022
2025-10-28,4.0,3.141
2025-10-28,5.0,3.378
2025-10-28,7.0,3.879
2025-10-28,10.0,4.709
2025-10-28,15.0,5.082
2025-10-28,20.0,5.388
2025-10-29,0.25,2.695
2025-10-29,0.5,2.742
2025-10-29,0.75,2.785
2025-10-29,1.0,2.797
2025-10-29,1.5,2.828
2025-10-29,2.0,2.942
2025-10-29,2.5,2.973
2025-10-29,3.0,3.06
2025-10-29,4.0,3.183
2025-10-29,5.0,3.416
2025-10-29,7.0,3.919
2025-10-29,10.0,4.75
2025-10-29,15.0,5.122
2025-10-29,20.0,5.426
2025-10-30,0.25,2.729
2025-10-30,0.5,2.774
2025-10-30,0.75,2.821
2025-10-30,1.0,2.845
2025-10-30,1.5,2.876
2025-10-30,2.0,2.997
2025-10-30,2.5,3.031
2025-10-30,3.0,3.126
2025-10-30,4.0,3.254
2025-10-30,5.0,3.477
2025-10-30,7.0,4.01
2025-10-30,10.0,4.823
2025-10-30,15.0,5.196
2025-10-30,20.0,5.5
2025-10-31,0.25,2.734
2025-10-31,0.5,2.781
2025-10-31,0.75,2.83
2025-10-31,1.0,2.849
2025-10-31,1.5,2.874
2025-10-31,2.0,2.989
2025-10-31,2.5,3.011
2025-10-31,3.0,3.112
2025-10-31,4.0,3.237
2025-10-31,5.0,3.473
2025-10-31,7.0,4.009
2025-10-31,10.0,4.828
2025-10-31,15.0,5.219
2025-10-31,20.0,5.533
2025-11-03,0.25,2.744
2025-11-03,0.5,2.795
2025-11-03,0.75,2.85
2025-11-03,1.0,2.872
2025-11-03,1.5,2.899
2025-11-03,2.0,3.027
2025-11-03,2.5,3.044
2025-11-03,3.0,3.145
2025-11-03,4.0,3.271
2025-11-03,5.0,3.514
2025-11-03,7.0,4.041
2025-11-03,10.0,4.865
2025-11-03,15.0,5.248
2025-11-03,20.0,5.553
2025-11-04,0.25,2.754
2025-11-04,0.5,2.803
2025-11-04,0.75,2.859
2025-11-04,1.0,2.875
2025-11-04,1.5,2.902
2025-11-04,2.0,3.029
2025-11-04,2.5,3.042
2025-11-04,3.0,3.138
2025-11-04,4.0,3.259
2025-11-04,5.0,3.499
2025-11-04,7.0,4.025
2025-11-04,10.0,4.851
2025-11-04,15.0,5.247
2025-11-04,20.0,5.564
2025-11-05,0.25,2.755
2025-11-05,0.5,2.816
2025-11-05,0.75,2.874
2025-11-05,1.0,2.896
2025-11-05,1.5,2.926
2025-11-05,2.0,3.068
2025-11-05,2.5,3.084
2025-11-05,3.0,3.18
2025-11-05,4.0,3.302
2025-11-05,5.0,3.542
2025-11-05,7.0,4.071
2025-11-05,10.0,4.899
2025-11-05,15.0,5.284
2025-11-05,20.0,5.59
2025-11-06,0.25,2.782
2025-11-06,0.5,2.85
2025-11-06,0.75,2.909
2025-11-06,1.0,2.943
2025-11-06,1.5,2.979
2025-11-06,2.0,3.127
2025-11-06,2.5,3.156
2025-11-06,3.0,3.26
2025-11-06,4.0,3.386
2025-11-06,5.0,3.62
2025-11-06,7.0,4.148
2025-11-06,10.0,4.981
2025-11-06,15.0,5.358
2025-11-06,20.0,5.658
2025-11-07,0.25,2.809
2025-11-07,0.5,2.883
2025-11-07,0.75,2.946
2025-11-07,1.0,2.983
2025-11-07,1.5,3.032
2025-11-07,2.0,3.185
2025-11-07,2.5,3.22
2025-11-07,3.0,3.322
2025-11-07,4.0,3.435
2025-11-07,5.0,3.66
2025-11-07,7.0,4.175
2025-11-07,10.0,4.989
2025-11-07,15.0,5.369
2025-11-07,20.0,5.673
2025-11-10,0.25,2.832
2025-11-10,0.5,2.908
2025-11-10,0.75,2.971
2025-11-10,1.0,2.996
2025-11-10,1.5,3.031
2025-11-10,2.0,3.187
2025-11-10,2.5,3.213
2025-11-10,3.0,3.317
2025-11-10,4.0,3.433
2025-11-10,5.0,3.656
2025-11-10,7.0,4.173
2025-11-10,10.0,4.999
2025-11-10,15.0,5.377
2025-11-10,20.0,5.68
2025-11-11,0.25,2.844
2025-11-11,0.5,2.921
2025-11-11,0.75,2.978
2025-11-11,1.0,2.996
2025-11-11,1.5,3.03
2025-11-11,2.0,3.182
2025-11-11,2.5,3.2
2025-11-11,3.0,3.297
2025-11-11,4.0,3.395
2025-11-11,5.0,3.618
2025-11-11,7.0,4.137
2025-11-11,10.0,4.961
2025-11-11,15.0,5.344
2025-11-11,20.0,5.653
2025-11-12,0.25,2.864
2025-11-12,0.5,2.941
2025-11-12,0.75,3.003
2025-11-12,1.0,3.03
2025-11-12,1.5,3.09
2025-11-12,2.0,3.265
2025-11-12,2.5,3.287
2025-11-12,3.0,3.392
2025-11-12,4.0,3.481
2025-11-12,5.0,3.697
2025-11-12,7.0,4.225
2025-11-12,10.0,5.03
2025-11-12,15.0,5.414
2025-11-12,20.0,5.728
2025-11-13,0.25,2.889
2025-11-13,0.5,2.976
2025-11-13,0.75,3.036
2025-11-13,1.0,3.051
2025-11-13,1.5,3.113
2025-11-13,2.0,3.29
2025-11-13,2.5,3.319
2025-11-13,3.0,3.421
2025-11-13,4.0,3.51
2025-11-13,5.0,3.725
2025-11-13,7.0,4.236
2025-11-13,10.0,5.031
2025-11-13,15.0,5.404
2025-11-13,20.0,5.708
2025-11-14,0.25,2.905
2025-11-14,0.5,2.993
2025-11-14,0.75,3.049
2025-11-14,1.0,3.056
2025-11-14,1.5,3.14
2025-11-14,2.0,3.324
2025-11-14,2.5,3.354
2025-11-14,3.0,3.461
2025-11-14,4.0,3.558
2025-11-14,5.0,3.778
2025-11-14,7.0,4.298
2025-11-14,10.0,5.1
2025-11-14,15.0,5.474
2025-11-14,20.0,5.78
2025-11-17,0.25,2.914
2025-11-17,0.5,2.998
2025-11-17,0.75,3.046
2025-11-17,1.0,3.039
2025-11-17,1.5,3.116
2025-11-17,2.0,3.302
2025-11-17,2.5,3.314
2025-11-17,3.0,3.428
2025-11-17,4.0,3.527
2025-11-17,5.0,3.746
2025-11-17,7.0,4.265
2025-11-17,10.0,5.071
2025-11-17,15.0,5.448
2025-11-17,20.0,5.759
2025-11-18,0.25,2.919
2025-11-18,0.5,3.003
2025-11-18,0.75,3.048
2025-11-18,1.0,3.034
2025-11-18,1.5,3.091
2025-11-18,2.0,3.277
2025-11-18,2.5,3.286
2025-11-18,3.0,3.397
2025-11-18,4.0,3.495
2025-11-18,5.0,3.712
2025-11-18,7.0,4.227
2025-11-18,10.0,5.029
2025-11-18,15.0,5.412
2025-11-18,20.0,5.728
2025-11-19,0.25,2.92
2025-11-19,0.5,3.005
2025-11-19,0.75,3.053
2025-11-19,1.0,3.045
2025-11-19,1.5,3.091
2025-11-19,2.0,3.268
2025-11-19,2.5,3.291
2025-11-19,3.0,3.41
2025-11-19,4.0,3.506
2025-11-19,5.0,3.722
2025-11-19,7.0,4.247
2025-11-19,10.0,5.051
2025-11-19,15.0,5.437
2025-11-19,20.0,5.747
2025-11-20,0.25,2.93
2025-11-20,0.5,3.015
2025-11-20,0.75,3.06
2025-11-20,1.0,3.055
2025-11-20,1.5,3.117
2025-11-20,2.0,3.295
2025-11-20,2.5,3.321
2025-11-20,3.0,3.455
2025-11-20,4.0,3.557
2025-11-20,5.0,3.77
2025-11-20,7.0,4.295
2025-11-20,10.0,5.101
2025-11-20,15.0,5.492
2025-11-20,20.0,5.785
2025-11-21,0.25,2.93
2025-11-21,0.5,3.015
2025-11-21,0.75,3.053
2025-11-21,1.0,3.035
2025-11-21,1.5,3.075
2025-11-21,2.0,3.253
2025-11-21,2.5,3.281
2025-11-21,3.0,3.416
2025-11-21,4.0,3.518
2025-11-21,5.0,3.727
2025-11-21,7.0,4.248
2025-11-21,10.0,5.044
2025-11-21,15.0,5.437
2025-11-21,20.0,5.733
2025-11-24,0.25,2.935
2025-11-24,0.5,3.02
2025-11-24,0.75,3.054
2025-11-24,1.0,3.037
2025-11-24,1.5,3.085
2025-11-24,2.0,3.266
2025-11-24,2.5,3.305
2025-11-24,3.0,3.446
2025-11-24,4.0,3.55
2025-11-24,5.0,3.757
2025-11-24,7.0,4.275
2025-11-24,10.0,5.059
2025-11-24,15.0,5.449
2025-11-24,20.0,5.743
2025-11-25,0.25,2.94
2025-11-25,0.5,3.021
2025-11-25,0.75,3.056
2025-11-25,1.0,3.032
2025-11-25,1.5,3.085
2025-11-25,2.0,3.27
2025-11-25,2.5,3.308
2025-11-25,3.0,3.441
2025-11-25,4.0,3.543
2025-11-25,5.0,3.749
2025-11-25,7.0,4.26
2025-11-25,10.0,5.034
2025-11-25,15.0,5.416
2025-11-25,20.0,5.703
2025-11-26,0.25,2.941
2025-11-26,0.5,3.023
2025-11-26,0.75,3.056
2025-11-26,1.0,3.032
2025-11-26,1.5,3.084
2025-11-26,2.0,3.274
2025-11-26,2.5,3.303
2025-11-26,3.0,3.424
2025-11-26,4.0,3.535
2025-11-26,5.0,3.724
2025-11-26,7.0,4.245
2025-11-26,10.0,5.019
2025-11-26,15.0,5.403
2025-11-26,20.0,5.693
2025-11-27,0.25,2.965
2025-11-27,0.5,3.056
2025-11-27,0.75,3.093
2025-11-27,1.0,3.075
2025-11-27,1.5,3.16
2025-11-27,2.0,3.381
2025-11-27,2.5,3.417
2025-11-27,3.0,3.54
2025-11-27,4.0,3.647
2025-11-27,5.0,3.838
2025-11-27,7.0,4.349
2025-11-27,10.0,5.124
2025-11-27,15.0,5.499
2025-11-27,20.0,5.783
2025-11-28,0.25,2.976
2025-11-28,0.5,3.081
2025-11-28,0.75,3.114
2025-11-28,1.0,3.074
2025-11-28,1.5,3.149
2025-11-28,2.0,3.354
2025-11-28,2.5,3.384
2025-11-28,3.0,3.512
2025-11-28,4.0,3.62
2025-11-28,5.0,3.811
2025-11-28,7.0,4.33
2025-11-28,10.0,5.114
2025-11-28,15.0,5.486
2025-11-28,20.0,5.768
2025-12-01,0.25,2.996
2025-12-01,0.5,3.106
2025-12-01,0.75,3.143
2025-12-01,1.0,3.109
2025-12-01,1.5,3.188
2025-12-01,2.0,3.393
2025-12-01,2.5,3.426
2025-12-01,3.0,3.563
2025-12-01,4.0,3.675
2025-12-01,5.0,3.873
2025-12-01,7.0,4.386
2025-12-01,10.0,5.159
2025-12-01,15.0,5.529
2025-12-01,20.0,5.808
2025-12-02,0.25,3.001
2025-12-02,0.5,3.113
2025-12-02,0.75,3.148
2025-12-02,1.0,3.108
2025-12-02,1.5,3.174
2025-12-02,2.0,3.375
2025-12-02,2.5,3.403
2025-12-02,3.0,3.541
2025-12-02,4.0,3.652
2025-12-02,5.0,3.848
2025-12-02,7.0,4.357
2025-12-02,10.0,5.114
2025-12-02,15.0,5.516
2025-12-02,20.0,5.798
2025-12-03,0.25,3.01
2025-12-03,0.5,3.125
2025-12-03,0.75,3.159
2025-12-03,1.0,3.118
2025-12-03,1.5,3.183
2025-12-03,2.0,3.389
2025-12-03,2.5,3.419
2025-12-03,3.0,3.56
2025-12-03,4.0,3.681
2025-12-03,5.0,3.884
2025-12-03,7.0,4.39
2025-12-03,10.0,5.134
2025-12-03,15.0,5.538
2025-12-03,20.0,5.82
2025-12-04,0.25,3.018
2025-12-04,0.5,3.133
2025-12-04,0.75,3.165
2025-12-04,1.0,3.127
2025-12-04,1.5,3.169
2025-12-04,2.0,3.358
2025-12-04,2.5,3.399
2025-12-04,3.0,3.544
2025-12-04,4.0,3.662
2025-12-04,5.0,3.866
2025-12-04,7.0,4.364
2025-12-04,10.0,5.136
2025-12-04,15.0,5.532
2025-12-04,20.0,5.807
2025-12-05,0.25,3.02
2025-12-05,0.5,3.133
2025-12-05,0.75,3.165
2025-12-05,1.0,3.122
2025-12-05,1.5,3.144
2025-12-05,2.0,3.334
2025-12-05,2.5,3.358
2025-12-05,3.0,3.508
2025-12-05,4.0,3.624
2025-12-05,5.0,3.829
2025-12-05,7.0,4.33
2025-12-05,10.0,5.11
2025-12-05,15.0,5.499
2025-12-05,20.0,5.765
2025-12-08,0.25,3.026
2025-12-08,0.5,3.139
2025-12-08,0.75,3.171
2025-12-08,1.0,3.134
2025-12-08,1.5,3.162
2025-12-08,2.0,3.362
2025-12-08,2.5,3.392
2025-12-08,3.0,3.55
2025-12-08,4.0,3.67
2025-12-08,5.0,3.876
2025-12-08,7.0,4.377
2025-12-08,10.0,5.161
2025-12-08,15.0,5.534
2025-12-08,20.0,5.788
2025-12-09,0.25,3.031
2025-12-09,0.5,3.144
2025-12-09,0.75,3.178
2025-12-09,1.0,3.143
2025-12-09,1.5,3.189
2025-12-09,2.0,3.405
2025-12-09,2.5,3.436
2025-12-09,3.0,3.601
2025-12-09,4.0,3.738
2025-12-09,5.0,3.94
2025-12-09,7.0,4.432
2025-12-09,10.0,5.211
2025-12-09,15.0,5.579
2025-12-09,20.0,5.828
2025-12-10,0.25,3.036
2025-12-10,0.5,3.144
2025-12-10,0.75,3.176
2025-12-10,1.0,3.146
2025-12-10,1.5,3.195
2025-12-10,2.0,3.419
2025-12-10,2.5,3.475
2025-12-10,3.0,3.633
2025-12-10,4.0,3.773
2025-12-10,5.0,3.975
2025-12-10,7.0,4.458
2025-12-10,10.0,5.189
2025-12-10,15.0,5.577
2025-12-10,20.0,5.836
2025-12-11,0.25,3.039
2025-12-11,0.5,3.146
2025-12-11,0.75,3.176
2025-12-11,1.0,3.146
2025-12-11,1.5,3.197
2025-12-11,2.0,3.422
2025-12-11,2.5,3.487
2025-12-11,3.0,3.648
2025-12-11,4.0,3.779
2025-12-11,5.0,3.99
2025-12-11,7.0,4.455
2025-12-11,10.0,5.184
2025-12-11,15.0,5.566
2025-12-11,20.0,5.821
2025-12-12,0.25,3.041
2025-12-12,0.5,3.142
2025-12-12,0.75,3.164
2025-12-12,1.0,3.141
2025-12-12,1.5,3.194
2025-12-12,2.0,3.392
2025-12-12,2.5,3.47
2025-12-12,3.0,3.633
2025-12-12,4.0,3.754
2025-12-12,5.0,3.977
2025-12-12,7.0,4.443
2025-12-12,10.0,5.197
2025-12-12,15.0,5.545
2025-12-12,20.0,5.79
2025-12-15,0.25,3.027
2025-12-15,0.5,3.124
2025-12-15,0.75,3.127
2025-12-15,1.0,3.1
2025-12-15,1.5,3.139
2025-12-15,2.0,3.315
2025-12-15,2.5,3.382
2025-12-15,3.0,3.551
2025-12-15,4.0,3.672
2025-12-15,5.0,3.896
2025-12-15,7.0,4.355
2025-12-15,10.0,5.119
2025-12-15,15.0,5.463
2025-12-15,20.0,5.718
2025-12-16,0.25,3.03
2025-12-16,0.5,3.121
2025-12-16,0.75,3.122
2025-12-16,1.0,3.098
2025-12-16,1.5,3.148
2025-12-16,2.0,3.328
2025-12-16,2.5,3.39
2025-12-16,3.0,3.556
2025-12-16,4.0,3.668
2025-12-16,5.0,3.884
2025-12-16,7.0,4.34
2025-12-16,10.0,5.102
2025-12-16,15.0,5.454
2025-12-16,20.0,5.72
2025-12-17,0.25,3.037
2025-12-17,0.5,3.114
2025-12-17,0.75,3.114
2025-12-17,1.0,3.092
2025-12-17,1.5,3.143
2025-12-17,2.0,3.324
2025-12-17,2.5,3.387
2025-12-17,3.0,3.548
2025-12-17,4.0,3.659
2025-12-17,5.0,3.864
2025-12-17,7.0,4.352
2025-12-17,10.0,5.109
2025-12-17,15.0,5.472
2025-12-17,20.0,5.747
2025-12-18,0.25,3.045
2025-12-18,0.5,3.111
2025-12-18,0.75,3.106
2025-12-18,1.0,3.089
2025-12-18,1.5,3.133
2025-12-18,2.0,3.289
2025-12-18,2.5,3.352
2025-12-18,3.0,3.521
2025-12-18,4.0,3.633
2025-12-18,5.0,3.841
2025-12-18,7.0,4.348
2025-12-18,10.0,5.097
2025-12-18,15.0,5.481
2025-12-18,20.0,5.775
2025-12-19,0.25,3.055
2025-12-19,0.5,3.116
2025-12-19,0.75,3.116
2025-12-19,1.0,3.112
2025-12-19,1.5,3.163
2025-12-19,2.0,3.323
2025-12-19,2.5,3.394
2025-12-19,3.0,3.567
2025-12-19,4.0,3.68
2025-12-19,5.0,3.88
2025-12-19,7.0,4.388
2025-12-19,10.0,5.14
2025-12-19,15.0,5.512
2025-12-19,20.0,5.795
2025-12-22,0.25,3.05
2025-12-22,0.5,3.1
2025-12-22,0.75,3.102
2025-12-22,1.0,3.099
2025-12-22,1.5,3.147
2025-12-22,2.0,3.299
2025-12-22,2.5,3.375
2025-12-22,3.0,3.547
2025-12-22,4.0,3.668
2025-12-22,5.0,3.871
2025-12-22,7.0,4.396
2025-12-22,10.0,5.148
2025-12-22,15.0,5.512
2025-12-22,20.0,5.79
2025-12-23,0.25,3.049
2025-12-23,0.5,3.095
2025-12-23,0.75,3.091
2025-12-23,1.0,3.086
2025-12-23,1.5,3.126
2025-12-23,2.0,3.273
2025-12-23,2.5,3.363
2025-12-23,3.0,3.512
2025-12-23,4.0,3.664
2025-12-23,5.0,3.867
2025-12-23,7.0,4.394
2025-12-23,10.0,5.159
2025-12-23,15.0,5.527
2025-12-23,20.0,5.809
2025-12-24,0.25,3.045
2025-12-24,0.5,3.087
2025-12-24,0.75,3.085
2025-12-24,1.0,3.081
2025-12-24,1.5,3.123
2025-12-24,2.0,3.268
2025-12-24,2.5,3.348
2025-12-24,3.0,3.495
2025-12-24,4.0,3.652
2025-12-24,5.0,3.84
2025-12-24,7.0,4.365
2025-12-24,10.0,5.129
2025-12-24,15.0,5.502
2025-12-24,20.0,5.787
2025-12-26,0.25,3.045
2025-12-26,0.5,3.082
2025-12-26,0.75,3.081
2025-12-26,1.0,3.077
2025-12-26,1.5,3.138
2025-12-26,2.0,3.28
2025-12-26,2.5,3.361
2025-12-26,3.0,3.512
2025-12-26,4.0,3.671
2025-12-26,5.0,3.872
2025-12-26,7.0,4.397
2025-12-26,10.0,5.162
2025-12-26,15.0,5.532
2025-12-26,20.0,5.813
2025-12-29,0.25,3.047
2025-12-29,0.5,3.075
2025-12-29,0.75,3.088
2025-12-29,1.0,3.087
2025-12-29,1.5,3.135
2025-12-29,2.0,3.276
2025-12-29,2.5,3.341
2025-12-29,3.0,3.49
2025-12-29,4.0,3.652
2025-12-29,5.0,3.853
2025-12-29,7.0,4.376
2025-12-29,10.0,5.137
2025-12-29,15.0,5.51
2025-12-29,20.0,5.783
2025-12-30,0.25,3.048
2025-12-30,0.5,3.077
2025-12-30,0.75,3.093
2025-12-30,1.0,3.105
2025-12-30,1.5,3.134
2025-12-30,2.0,3.285
2025-12-30,2.5,3.349
2025-12-30,3.0,3.497
2025-12-30,4.0,3.655
2025-12-30,5.0,3.854
2025-12-30,7.0,4.361
2025-12-30,10.0,5.164
2025-12-30,15.0,5.532
2025-12-30,20.0,5.803
2025-12-31,0.25,3.048
2025-12-31,0.5,3.077
2025-12-31,0.75,3.093
2025-12-31,1.0,3.105
2025-12-31,1.5,3.134
2025-12-31,2.0,3.285
2025-12-31,2.5,3.349
2025-12-31,3.0,3.497
2025-12-31,4.0,3.655
2025-12-31,5.0,3.854
2025-12-31,7.0,4.361
2025-12-31,10.0,5.164
2025-12-31,15.0,5.532
2025-12-31,20.0,5.803
2026-01-02,0.25,3.023
2026-01-02,0.5,3.035
2026-01-02,0.75,3.05
2026-01-02,1.0,3.077
2026-01-02,1.5,3.114
2026-01-02,2.0,3.263
2026-01-02,2.5,3.328
2026-01-02,3.0,3.464
2026-01-02,4.0,3.639
2026-01-02,5.0,3.848
2026-01-02,7.0,4.365
2026-01-02,10.0,5.162
2026-01-02,15.0,5.532
2026-01-02,20.0,5.802
2026-01-05,0.25,3.005
2026-01-05,0.5,3.018
2026-01-05,0.75,3.023
2026-01-05,1.0,3.057
2026-01-05,1.5,3.11
2026-01-05,2.0,3.271
2026-01-05,2.5,3.33
2026-01-05,3.0,3.462
2026-01-05,4.0,3.637
2026-01-05,5.0,3.851
2026-01-05,7.0,4.373
2026-01-05,10.0,5.172
2026-01-05,15.0,5.552
2026-01-05,20.0,5.83
2026-01-06,0.25,2.988
2026-01-06,0.5,3.003
2026-01-06,0.75,3.003
2026-01-06,1.0,3.049
2026-01-06,1.5,3.111
2026-01-06,2.0,3.277
2026-01-06,2.5,3.344
2026-01-06,3.0,3.475
2026-01-06,4.0,3.639
2026-01-06,5.0,3.856
2026-01-06,7.0,4.368
2026-01-06,10.0,5.177
2026-01-06,15.0,5.545
2026-01-06,20.0,5.812
2026-01-07,0.25,2.975
2026-01-07,0.5,2.99
2026-01-07,0.75,2.993
2026-01-07,1.0,3.037
2026-01-07,1.5,3.077
2026-01-07,2.0,3.242
2026-01-07,2.5,3.308
2026-01-07,3.0,3.432
2026-01-07,4.0,3.591
2026-01-07,5.0,3.794
2026-01-07,7.0,4.324
2026-01-07,10.0,5.133
2026-01-07,15.0,5.506
2026-01-07,20.0,5.775
2026-01-08,0.25,2.97
2026-01-08,0.5,2.987
2026-01-08,0.75,2.996
2026-01-08,1.0,3.033
2026-01-08,1.5,3.067
2026-01-08,2.0,3.235
2026-01-08,2.5,3.298
2026-01-08,3.0,3.427
2026-01-08,4.0,3.569
2026-01-08,5.0,3.772
2026-01-08,7.0,4.305
2026-01-08,10.0,5.121
2026-01-08,15.0,5.512
2026-01-08,20.0,5.782
2026-01-09,0.25,2.967
2026-01-09,0.5,2.983
2026-01-09,0.75,2.999
2026-01-09,1.0,3.03
